state,date,numDate,Time,Iter,CumInfected.2.5.,CumInfected.50.,CumInfected.97.5.,CumInfected.Random,D_pos.2.5.,D_pos.50.,D_pos.97.5.,D_pos.Random,N_dtCumInfected.2.5.,N_dtCumInfected.50.,N_dtCumInfected.97.5.,N_dtCumInfected.Random,N_I_tot.2.5.,N_I_tot.50.,N_I_tot.97.5.,N_I_tot.Random,N_pos.2.5.,N_pos.50.,N_pos.97.5.,N_pos.Random,Refft.2.5.,Refft.50.,Refft.97.5.,Refft.Random,Rt.2.5.,Rt.50.,Rt.97.5.,Rt.Random
TX,2020-05-01,122,62,220,1163.7165,2481.73,4932.9895,2632.61,0.0745920860276672,0.0865274622971449,0.0994407102167374,0.0792236662855666,13.1743858722554,25.7034956102903,52.2631731727689,30.9973337247453,96.5583266809517,189.95163485462,395.166730750481,220.943795430806,3.27902332058819,3.72928830822557,4.42425080996849,3.66462395124328,0.62315335,0.770534,0.86838025,0.822043,0.650716,0.800603,0.895651875,0.859311
TX,2020-05-02,123,63,223,1178.25775,2502.25,4985.5925,2595.65,0.0742367855627494,0.0863514028078678,0.0996221670243439,0.0880266407494223,13.1024816938654,25.2910749633715,50.8466875002004,29.7878860794056,94.4346371127678,184.704855148219,387.26621205267,227.586807933168,3.26230241115971,3.70023245715486,4.40175709784435,3.58171562367772,0.6378425,0.7820115,0.8812509,0.831443,0.6654684,0.8151885,0.907468275,0.864546
TX,2020-05-03,124,64,48,1192.6415,2532.965,5037.09225,2913.14,0.0734274982022447,0.0860441177834879,0.099437045903175,0.0828107274960882,13.0549792572262,24.9080722879226,49.6030712086313,44.624958972621,92.4861362205204,180.397174343487,379.258091864841,272.442144454931,3.25106314238219,3.67302169573672,4.36893347024014,4.14548535359212,0.655005525,0.7934145,0.893386725,0.830952,0.68142405,0.827594,0.9200524,0.867065
TX,2020-05-04,125,65,312,1206.902,2563.06,5078.68825,2394.91,0.0728898356287226,0.0854976608574163,0.0992752815477481,0.0866905889150256,13.0679474784712,24.5479004414455,48.4791788185363,32.0781079216045,90.5954797510722,175.733236041354,369.708718283124,249.987920698116,3.23528452196365,3.65810578405947,4.32069817088848,4.08002778049751,0.661086975,0.8081665,0.906173225,0.771444,0.696982425,0.8394985,0.93299425,0.799986
TX,2020-05-05,126,66,135,1221.0645,2589.965,5119.40175,1861.11,0.0721839163983326,0.0849029212114645,0.0987905833935516,0.0918840851912725,13.0664119155407,24.3282830413051,47.4495756828357,20.7699845367692,88.8625094716039,171.709733530773,360.657174031029,140.218191680398,3.22324453600841,3.64101714998761,4.2878038435873,3.77670883667925,0.675787175,0.8231035,0.919467,0.815476,0.7142871,0.856501,0.946846975,0.839877
TX,2020-05-06,127,67,281,1235.15375,2613.305,5159.268,2131,0.0716017561252924,0.0843450833585639,0.098216105246121,0.086279840919474,13.02526727848,24.1437051007348,46.7717207833761,20.4156238605063,87.3048830625288,168.376673914478,352.116823075664,122.708463315876,3.21388268906194,3.62106604038001,4.24050488412475,3.41047061132579,0.69617495,0.8383415,0.931908525,0.851899,0.725622475,0.873593,0.960548425,0.8812
TX,2020-05-07,128,68,144,1249.18975,2635.815,5198.336,2449.76,0.0712224781168056,0.0835692835130617,0.0975174198017987,0.0923348388690104,13.0012276571283,24.0918356645208,45.9820224120798,27.0900891061044,85.9399736810894,165.06309982442,344.07230116581,216.150700852994,3.20431512324113,3.60625359167393,4.19190832656542,3.85992755315833,0.7119622,0.8541065,0.94526025,0.837478,0.7397853,0.889537,0.97555715,0.87539
TX,2020-05-08,129,69,446,1263.19775,2656.82,5236.64575,2674.13,0.0705682817500872,0.0828095204280911,0.0968680344632398,0.0994030841828879,12.9943482317368,24.0246019770877,45.3278691549327,19.1979681527869,84.817210761763,163.46890787695,336.635736296476,137.456075226685,3.18921280577748,3.59299308753543,4.13364487873295,3.53181198391592,0.73430565,0.8700565,0.958228875,0.787141,0.769304925,0.9081835,0.990635525,0.826171
TX,2020-05-09,130,70,122,1277.18725,2679.41,5274.28925,2055.61,0.0700400860384273,0.0820901079018775,0.0962114929358415,0.0818774914961198,12.9638533831754,23.9590926725075,45.1508784989151,18.3453298073613,83.8188275776135,161.062876482353,329.872844698183,113.162969595578,3.18398128685933,3.58657838332279,4.08038127898235,3.52708717489908,0.759605625,0.8859385,0.971556425,0.836301,0.791459425,0.924968,1.005652,0.861809
TX,2020-05-10,131,71,263,1291.1835,2706.52,5307.652,1838.88,0.0696021790129433,0.0813098246609579,0.0953954028849822,0.0878424766607368,12.9418295653786,23.9441422731732,45.219250279031,20.7857109083873,82.9804843660381,159.354702828309,323.832055663354,133.930402045725,3.1735911904177,3.58247435213298,4.04108086938279,3.83133728545789,0.77578855,0.9023135,0.985369875,0.913375,0.813117875,0.940861,1.0214745,0.939961
TX,2020-05-11,132,72,233,1305.20175,2730.29,5339.12025,3807.83,0.0691684449939631,0.0807562977651895,0.0945199509544131,0.0931228818327679,12.9477838593695,24.025360705543,45.3738670675328,36.3172272641069,82.285980550134,158.449746707127,318.519128630718,275.536377046105,3.1746834145167,3.58347449418764,4.00781666195968,3.48173590586884,0.79774455,0.9190055,0.999860825,0.855515,0.831389675,0.9600935,1.035963,0.909443
TX,2020-05-12,133,73,95,1319.26725,2751.15,5370.68125,2247.69,0.0686585967158577,0.0800179170275944,0.0934830364354165,0.0873679264996294,12.9706741795498,24.1016818906106,45.6141080865934,22.0450966811459,81.7364283568415,157.517717775156,313.344609187767,119.836676112721,3.17724920998262,3.59132043616816,4.0201089251263,3.90203698242519,0.821750575,0.9366405,1.01353575,0.982326,0.8544944,0.9776555,1.05269425,1.02048
TX,2020-05-13,134,74,494,1333.3895,2774.11,5403.554,1808.4,0.0682817069776221,0.0793948975028557,0.0926737059653404,0.0713794486879016,13.010829020853,24.1624146546884,45.6567262088019,14.6272844753363,81.269379261144,156.653801965872,308.578889187744,78.8760307024298,3.17828625383033,3.59589005072824,4.02825577191464,3.64072400490263,0.842297575,0.9533635,1.02933625,0.978253,0.87924685,0.994548,1.06917825,1.00856
TX,2020-05-14,135,75,21,1347.589,2797.21,5438.501,3314.53,0.0677540889342179,0.0788820660424148,0.0919142618911976,0.0788798243447061,13.0686605107808,24.3518553549037,45.9201256895764,30.2179471629091,80.8988611175498,156.373589752282,304.412159437404,199.029648383507,3.19331925110329,3.61232341931601,4.02976460691089,3.54439997874181,0.861363075,0.970407,1.046015,1.03199,0.90140875,1.012625,1.08657225,1.07792
TX,2020-05-15,136,76,290,1361.89575,2820.475,5473.697,2566.38,0.0671980789271414,0.0785277053661518,0.0910068916340221,0.0802555369847186,13.1428391501538,24.5254144890442,46.4260596186058,31.2866161921412,80.7926563776421,155.865414125544,300.157451673912,242.96312983213,3.20066227682477,3.62823947304791,4.0343678469366,3.90476150733271,0.88307695,0.9868965,1.062445,1.02748,0.921572275,1.030925,1.10489125,1.07989
TX,2020-05-16,137,77,296,1376.225,2843.93,5509.18625,3244.59,0.0665504093495211,0.078111956660327,0.0902006650530812,0.0756979931046068,13.2428352495998,24.6984218206717,46.6527383665287,23.3449364756325,80.9659740981831,154.98287498145,295.424331131722,171.085679376322,3.21757950724105,3.64894931111078,4.05388699863957,3.51029168591222,0.909010775,1.00498,1.07865425,1.00681,0.94387345,1.048785,1.1226805,1.0634
TX,2020-05-17,138,78,207,1390.67375,2867.43,5545.03925,5322.92,0.0661513095601407,0.0775910206004777,0.0895084632882857,0.0929269919406829,13.3804797998723,24.9111934208862,46.5794779610248,50.2461021963775,81.2492039817655,155.35672118395,291.644656356536,434.944535742853,3.24538130088201,3.67893632892203,4.07604531829883,3.48828856070971,0.930735375,1.02189,1.09420725,0.939866,0.965724175,1.067005,1.14283325,1.02267
TX,2020-05-18,139,79,130,1405.2795,2889.375,5581.316,5135.85,0.0659602651838721,0.0771012958702652,0.0888169254108885,0.0826175966165677,13.5282732054253,25.2480688550212,46.4754028339404,49.0373098165219,81.1183060794049,155.659350374627,291.204499011429,247.268568939154,3.2694408388557,3.7080266676498,4.12003949802388,3.4653197811096,0.950341225,1.037775,1.110468,1.06929,0.9894483,1.086105,1.162565,1.13906
TX,2020-05-19,140,80,341,1420.06225,2914.94,5618.086,4699.22,0.0661402907537109,0.0768481564674652,0.0884802655246102,0.074755445437233,13.6902893207487,25.6059990037895,46.9524878378415,23.7442690566981,81.2601969224525,155.814199954814,292.08343419536,134.053522981419,3.3068116640429,3.74754952263737,4.16892057875393,3.65200146876034,0.9713117,1.055055,1.1268365,1.06998,1.0117185,1.104965,1.182129,1.14863
TX,2020-05-20,141,81,56,1435.0425,2940.78,5658.03125,3398.07,0.0660166438812465,0.0766614058045003,0.088024019687486,0.0830183431915726,13.8821200155981,25.9839492374796,47.5131364347922,37.3201283313309,81.7753821654876,156.639317149908,294.133552969127,260.854636560276,3.34523410411293,3.78946926979042,4.20724067670163,3.60875394681058,0.99254455,1.071305,1.1444385,1.16128,1.0365505,1.12287,1.20190825,1.21594
TX,2020-05-21,142,82,9,1450.24975,2966.96,5703.54925,3667.66,0.0659296056567483,0.0763820557823368,0.0876274374970707,0.0726216940951027,14.0944544847594,26.4457044778188,48.1589867885028,36.8752375552928,82.4343119631371,157.400287302876,296.215805617356,217.065313518151,3.36702901008595,3.83825206069786,4.26909773839946,3.44167504343117,1.01111675,1.0891,1.163382,1.13478,1.0610715,1.14124,1.22452775,1.19654
TX,2020-05-22,143,83,438,1466.34925,2993.535,5749.8085,5682.66,0.0656714569217607,0.0762096174970507,0.0869650847994582,0.0706776248667871,14.3637323866793,26.9550526848969,48.8930393251372,48.4361899540145,83.2111723040938,158.261444099595,297.549641619787,224.635354242211,3.41259970683422,3.89519118249934,4.33855932847841,3.82571579735756,1.03251575,1.106095,1.1825025,1.1965,1.07941325,1.15856,1.24424975,1.30236
TX,2020-05-23,144,84,405,1483.4765,3023.325,5796.898,3158.32,0.0654744461808213,0.0763591214903938,0.0867836538575945,0.0740977658171518,14.6418287825088,27.5781756726067,49.7284079762915,28.3795136281598,84.07570026929,159.444543174943,299.190702293198,141.8225574867,3.46877803092101,3.959476175254,4.41015656672063,3.5348124100799,1.05205425,1.12333,1.1997225,1.1278,1.0998555,1.176805,1.2639975,1.19581
TX,2020-05-24,145,85,247,1501.0105,3051.79,5845.68375,3615.34,0.0655787627215052,0.0764394777313371,0.0871032251098009,0.0716560396975005,14.8836657178997,28.2805857838912,51.0379646681541,36.2992936824372,85.0188945802337,161.859541360375,301.407525779265,238.576644731022,3.53283195637339,4.02927919313781,4.48801676348444,3.86910126993555,1.0720535,1.140885,1.22147725,1.16271,1.11994575,1.196135,1.284371,1.22897
TX,2020-05-25,146,86,364,1519.0065,3080.125,5896.103,1359.46,0.0656674994631134,0.0765301802693976,0.0873291882388399,0.0832045765396816,15.1665903857172,28.9455250557829,52.4672452614908,15.1277003792366,86.1201458234706,163.950528007754,305.015555485277,97.4283209397914,3.60380841678858,4.10851458522678,4.57265809581713,4.3001280078367,1.08786275,1.15866,1.24102025,1.12292,1.136614,1.215695,1.311838,1.16381
TX,2020-05-26,147,87,152,1537.4955,3108.805,5947.70075,3312.39,0.0657533995949287,0.0768521225480267,0.0874627589346225,0.0788218850808499,15.4970916386365,29.7354648406786,54.0196036809504,20.8347178690656,87.3847909639304,165.832519453367,310.434092345737,135.507522602952,3.67757492865969,4.19383704878634,4.67008227823807,3.99825754561484,1.10477125,1.175815,1.2657885,1.12808,1.15374575,1.234105,1.340599,1.18384
TX,2020-05-27,148,88,130,1556.53225,3139.99,6000.60375,5625.49,0.0659381930833555,0.0771892393957611,0.0878694373866412,0.0801010322811023,15.8626547681031,30.4659306609791,55.7031531478557,61.6232353829842,88.819908593224,168.64326350353,316.498634754364,284.562141774551,3.76123336276625,4.28384983370569,4.77594472814949,4.05733490215386,1.12085575,1.1924,1.28747175,1.21245,1.171191,1.25169,1.368078,1.30161
TX,2020-05-28,149,89,82,1576.15775,3168.205,6059.65925,3877.14,0.0665116883325601,0.0776755153602679,0.0885753738608598,0.077210276866566,16.2931728130627,31.2873749205965,57.5256620069588,44.1276469578559,90.4334136286461,172.41000540732,322.647033901125,207.600520915367,3.85765136779255,4.38320877368755,4.88859262458692,4.38620919985152,1.1381165,1.20885,1.309947,1.26347,1.19150275,1.27185,1.39695025,1.33036
TX,2020-05-29,150,90,433,1596.4325,3196.71,6124.09775,4183.23,0.0671316125900779,0.0783557843957216,0.089412501382524,0.073702537267276,16.7558592201423,32.2165931085177,59.4966229858648,39.7839265514988,92.2337641680899,176.390915661435,328.954869486462,179.941075078905,3.94798661230538,4.49320715587155,5.00800182619042,3.87696445574459,1.15235525,1.22559,1.3324805,1.27022,1.21039075,1.290975,1.425877,1.33423
TX,2020-05-30,151,91,244,1617.41225,3227.98,6186.57175,1929.2,0.0676647659024397,0.0790969241458813,0.090418928812682,0.0750565226833425,17.2567182904358,33.1352063418939,61.6257098723781,25.8122869244773,94.2307805719026,180.371481038979,335.970857377984,126.628330417,4.06209764759346,4.61015480095259,5.13716499940112,4.5334370078288,1.1685985,1.242425,1.3574075,1.24009,1.2264215,1.3101,1.4548495,1.28313
TX,2020-05-31,152,92,247,1639.1475,3261.75,6239.80675,3901.17,0.0683033824700826,0.0799225586558312,0.0917578603664431,0.0717457076058493,17.7983960894308,34.3658466524952,63.923958716757,46.4624613406297,96.5397723214549,184.523794948669,343.728657528978,274.685911423074,4.19013048784412,4.7399835859445,5.28920900868644,4.5618203495869,1.184712,1.259305,1.388201,1.34001,1.24207,1.32774,1.48513825,1.42728
TX,2020-06-01,153,93,217,1661.724,3294.53,6295.108,2188.5,0.0690262610058305,0.0808813155220219,0.0930076413267112,0.0800175721510238,18.4506999459682,35.4952139581481,66.4027504458305,24.2391324478122,99.3248144451965,189.206529023898,351.89748157678,113.023294584496,4.32460389805021,4.88603881358183,5.45552659703632,5.11251925747661,1.19958325,1.276495,1.41244675,1.3168,1.25740775,1.348035,1.514069,1.36404
TX,2020-06-02,154,94,214,1685.19275,3325.055,6352.64925,5707.45,0.0699430119057255,0.0818004115825969,0.0940839148843244,0.0669929635867936,19.1926742974287,36.7998820246227,69.0748627365383,53.3558542332271,102.520863221918,194.447100952028,361.758020044295,341.017746624081,4.47641597784182,5.04161263456696,5.62730703026406,4.98039704329039,1.21397675,1.294235,1.433783,1.38702,1.273854,1.36806,1.5418555,1.50365
TX,2020-06-03,155,95,325,1709.64525,3356.605,6412.6095,3336.42,0.0709399638521071,0.0829478159328906,0.0952312761250469,0.0839043311013726,19.9959358020541,38.249570689023,71.9205772709579,39.6925342602972,105.52364316849,200.273963050131,372.461867946002,237.06263658621,4.64312672548215,5.20855013855244,5.79941337185099,5.34410387461585,1.22805075,1.310185,1.455617,1.30158,1.28932625,1.386985,1.570163,1.37653
TX,2020-06-04,156,96,275,1735.1615,3394.305,6475.183,5226.13,0.0719999592355894,0.0842338606645544,0.0967003296088848,0.0823313490629928,20.8487052005766,39.7492664561563,74.8412162403343,56.0310617911558,108.397741044668,206.226360219922,382.509674391339,263.251183849182,4.82633550606723,5.39543875214552,5.99676554059523,5.90428688819629,1.24139975,1.326385,1.475824,1.32658,1.304137,1.406525,1.5971145,1.44865
TX,2020-06-05,157,97,168,1761.82925,3439.275,6540.573,3345.21,0.0734042362775596,0.0857490758773634,0.0984497505007694,0.0801851821643219,21.7381867100365,41.2689650643828,77.9911550195698,36.4741461037173,111.679207126005,212.44776111476,393.910690280457,196.700352025862,5.00519797967167,5.59003535709089,6.22298387829637,5.81282562168054,1.25480825,1.34383,1.5000185,1.33212,1.31872125,1.426025,1.62391925,1.41377
TX,2020-06-06,158,98,446,1789.73275,3484.075,6610.06675,3352.17,0.0749913668772472,0.0873427505099776,0.100447870509608,0.0849699997044408,22.6724711347795,43.0355952971389,81.386878708738,35.3036350231952,115.264362893474,219.590672206166,407.754122042369,178.176686543858,5.20634982603219,5.79903055885765,6.46647622122604,5.7304690966279,1.2680475,1.35998,1.5240455,1.37382,1.3323955,1.44631,1.64852725,1.47511
TX,2020-06-07,159,99,70,1818.8985,3526.465,6683.0425,4362,0.0765773680061661,0.0890204025875261,0.102721383081963,0.0810911729152151,23.6575610515163,44.9258637804452,85.0462864018513,46.0786137175829,119.174625182108,227.26555540768,424.211631990075,218.497930792308,5.40859837988713,6.01602689706169,6.71240339274396,6.13049143083461,1.28056275,1.376705,1.5447705,1.33074,1.3467175,1.46649,1.67274625,1.41205
TX,2020-06-08,160,100,60,1847.26,3575.85,6768.455,2051.11,0.0782657112574024,0.0909856817249319,0.104973935780741,0.0884736007848839,24.6364242217714,46.9323556680344,88.988656699205,29.3652743298264,123.702009606123,235.895401833109,442.518801204902,123.086103160652,5.64028387342326,6.27104587717131,6.9945572614262,6.46484926600437,1.29396175,1.39103,1.55081875,1.3271,1.3610785,1.485895,1.6978615,1.38095
TX,2020-06-09,161,101,351,1878.71875,3624.06,6861.4225,1804.79,0.0799358450257125,0.0931930642148793,0.107481757495142,0.0925507316021886,25.6452899292834,49.089213740393,93.2353029728602,29.4634606894683,128.68824368537,244.470585322101,462.348600478806,126.59867103193,5.87763310243962,6.52370245277252,7.29633978012256,6.51868449867069,1.30674975,1.40713,1.55930725,1.31909,1.37802225,1.505435,1.723286,1.37207
TX,2020-06-10,162,102,434,1909.569,3676.96,6958.85075,4303.59,0.082050162573091,0.0956220299014194,0.110477562313075,0.096284710231774,26.7108861082717,51.5297327920473,97.8698146816094,42.9671372978804,134.423877308643,254.193690476244,483.996847690194,196.053018702898,6.15407926387889,6.80638053384203,7.60296609025261,6.53806656193685,1.3194015,1.422165,1.580902,1.44575,1.3936865,1.52312,1.735136,1.56158
TX,2020-06-11,163,103,325,1940.4435,3723.355,7061.0555,3707.68,0.0842657531254181,0.0982841321496664,0.113651487257794,0.0966802836582203,27.9911584683356,54.0911310816871,102.798600946114,54.6077561844043,140.508594996648,265.253537217924,507.247650105889,303.045801574368,6.42480995835236,7.10630244344016,7.95611969851856,7.17822645223299,1.3319165,1.436135,1.59865225,1.45202,1.40815275,1.539575,1.75297375,1.55211
TX,2020-06-12,164,104,382,1972.73175,3769.445,7168.38825,3931.23,0.0865260396812913,0.101128501665461,0.117165322550468,0.0988481777808372,29.4495983757141,56.7465082368079,108.021334133631,56.3580047800583,146.289390206837,276.680849945549,532.075400640526,289.54629797246,6.69852728392698,7.43484910839578,8.33394836321752,7.60639071459839,1.3439275,1.450575,1.6191385,1.50197,1.42250075,1.554925,1.78283925,1.60456
